schema_version,breakout_id,direction,breakout_price,balance_range_size,initial_delta,initial_volume,atr_before,follow_through,is_failed,atr_after,balance_equilibrium_score,balance_high,balance_hvn,balance_low,balance_lvn,balance_midpoint,balance_rotation_quality_score,balance_structural_integrity_score,balance_vpoc,bar_count_initial_move,bars_observed,boundary_price,boundary_type,breakout_bar_index,breakout_time,breakout_type,computation_timestamp,config_snapshot,confirmation_bar_index,confirmation_price,confirmation_status,confirmation_time,delta_mean_post_breakout,delta_peak,early_bar_index,early_price,early_time,early_timeframe,global_rank,initial_volume_zscore,instrument,is_retest_occurred,minutes_of_anticipation,ml_alignment_score,ml_cluster_strength,ml_density,ml_distance_to_level,ml_nearest_resistance,ml_nearest_support,notes,parent_balance_id,post_breakout_volume_profile,pre_breakout_signal,rotation_context,session_id,session_rank,strength_components,symbol,tags,timeframe,version
1.1.0,bo_3_126,down,26104.75,11.75,10.0,578.0,4.571428571428571,"{'boundary_hold_bars': None, 'close_after_n_bars': 26111.75, 'failure_bars_from_breakout': 3, 'failure_price': 26110.25, 'max_excursion': 5.25, 'max_excursion_bars': 0, 'post_breakout_volatility': 2.3666666666666667, 'post_breakout_volume_mean': 342.06666666666666, 'retracement_bars': 9, 'retracement_depth': 14.25, 'time_to_retest_boundary': 3}",True,5.446428571428571,,26121.75,"[26113.025, 26113.274999999994, 26113.524999999994, 26113.774999999987, 26114.024999999987, 26114.52499999998, 26114.774999999972, 26115.024999999972, 26116.024999999958, 26116.27499999995]",26110.0,"[26113.074999999997, 26113.125, 26113.174999999996, 26113.225, 26113.324999999997, 26113.374999999993, 26113.424999999996, 26113.47499999999, 26113.57499999999, 26113.624999999993, 26113.67499999999, 26113.72499999999, 26113.82499999999, 26113.874999999985, 26113.92499999999, 26113.974999999984, 26114.074999999983, 26114.124999999985, 26114.17499999998, 26114.224999999984, 26114.27499999998, 26114.324999999983, 26114.374999999978, 26114.42499999998, 26114.474999999977, 26114.574999999975, 26114.624999999978, 26114.674999999974, 26114.724999999977, 26114.824999999975, 26114.87499999997, 26114.924999999974, 26114.97499999997, 26115.074999999968, 26115.12499999997, 26115.174999999967, 26115.22499999997, 26115.274999999965, 26115.324999999968, 26115.374999999964, 26115.424999999967, 26115.474999999962, 26115.524999999965, 26115.57499999996, 26115.624999999964, 26115.67499999996, 26115.724999999962, 26115.774999999958, 26115.82499999996, 26115.874999999956, 26115.92499999996, 26115.974999999955, 26116.074999999953, 26116.124999999956, 26116.174999999952, 26116.224999999955, 26116.324999999953, 26116.37499999995, 26116.424999999952, 26116.474999999948, 26116.52499999995, 26116.574999999946, 26116.62499999995, 26116.674999999945, 26116.724999999948, 26116.774999999943, 26116.824999999946, 26116.87499999994, 26116.924999999945, 26116.97499999994, 26117.024999999943, 26117.07499999994, 26117.12499999994, 26117.174999999937, 26117.22499999994, 26117.274999999936, 26117.32499999994, 26117.374999999935, 26117.424999999937, 26117.474999999933, 26117.524999999936, 26117.57499999993, 26117.624999999935, 26117.67499999993, 26117.724999999933, 26117.77499999993, 26117.82499999993, 26117.874999999927, 26117.92499999993, 26117.974999999926, 26118.02499999993, 26118.074999999924, 26118.124999999927, 26118.174999999923, 26118.224999999926]",26115.875,,,26114.52499999998,1,0,26110.0,lower,126,2025-11-02T20:06:00,failed_follow_through,2026-05-13T21:12:35.270440,"{'atr': {'enabled': True, 'normalization_factor': 1.0, 'period': 14}, 'classification': {'accumulation_bars': 1, 'failure_retrace_factor': 0.4, 'min_progress_factor': 1.0, 'retest_window': 10}, 'confirmation': {'closes_required': 1, 'delta_confirmation': False, 'delta_min_abs': 0.0, 'enabled': True, 'max_bars': 5}, 'early_detection': {'enabled': False, 'lower_timeframe': '1m', 'max_lead_minutes': 10, 'reference_timeframe': '1m', 'trigger': {'min_consecutive': 1, 'min_penetration': 0.0, 'type': 'close'}}, 'follow_through': {'observation_bars': 15}, 'mode': 'strict', 'post_balance_bars': 5, 'rotations': {'require_structural_rotation': False}, 'rotations_filter': {'min_directional_bias': 0.0, 'min_rotations': 0}, 'strength': {'delta_weight': 1.0, 'distance_from_vpoc_weight': 0.5, 'hvn_lvn_break_weight': 0.5, 'momentum_weight': 1.0, 'volatility_weight': 1.0, 'volume_spike_weight': 1.0}, 'strength_normalization': {'enabled': True, 'max_raw': 6.0, 'method': 'minmax', 'min_raw': 0.0, 'sigmoid_k': 1.0}, 'volatility_filter': {'enable_filter': False, 'max_compression_ratio': 1.2, 'min_compression_ratio': 0.4, 'min_stability_score': 0.3, 'soft_penalty': 0.35}}",127,26104.75,confirmed,,,,,,,,,,MNQ,False,,,,,,,,,balance_3,,,,unknown,,"{'delta_imbalance_score': 0.07592190889370933, 'distance_from_vpoc_score': 1.0, 'hvn_lvn_break_score': 0.0, 'momentum_score': 0.2553191489361702, 'overall_strength_normalized': 0.3231430534902297, 'overall_strength_score': 1.938858320941378, 'volatility_filter_pass': True, 'volatility_score': 0.3890577507598784, 'volume_spike_score': 0.7185595123516202}",,"['step1_structural_only', 'volatility_confirmed', 'confirmed_step2', 'failed_follow_through']",1m,0.2.0
1.1.0,bo_4_158,down,26100.0,8.25,-6.0,258.0,4.428571428571429,"{'boundary_hold_bars': None, 'close_after_n_bars': 26091.75, 'failure_bars_from_breakout': None, 'failure_price': None, 'max_excursion': 10.5, 'max_excursion_bars': 13, 'post_breakout_volatility': 2.0166666666666666, 'post_breakout_volume_mean': 286.46666666666664, 'retracement_bars': 4, 'retracement_depth': 8.75, 'time_to_retest_boundary': None}",True,5.035714285714286,,26109.25,"[26102.525, 26104.274999999972, 26105.024999999965, 26105.77499999995, 26106.02499999995, 26106.274999999943, 26106.524999999943]",26101.0,"[26102.574999999997, 26102.625, 26102.674999999996, 26102.725, 26102.774999999994, 26102.824999999997, 26102.874999999993, 26102.924999999996, 26102.97499999999, 26103.024999999994, 26103.07499999999, 26103.124999999993, 26103.17499999999, 26103.22499999999, 26103.274999999987, 26103.32499999999, 26103.374999999985, 26103.42499999999, 26103.474999999984, 26103.524999999987, 26103.574999999983, 26103.624999999985, 26103.67499999998, 26103.724999999984, 26103.77499999998, 26103.824999999983, 26103.874999999978, 26103.92499999998, 26103.974999999977, 26104.02499999998, 26104.074999999975, 26104.124999999978, 26104.174999999974, 26104.224999999977, 26104.324999999975, 26104.37499999997, 26104.424999999974, 26104.47499999997, 26104.524999999972, 26104.574999999968, 26104.62499999997, 26104.674999999967, 26104.72499999997, 26104.774999999965, 26104.824999999968, 26104.874999999964, 26104.924999999967, 26104.974999999962, 26105.07499999996, 26105.124999999964, 26105.17499999996, 26105.224999999962, 26105.274999999958, 26105.32499999996, 26105.374999999956, 26105.42499999996, 26105.474999999955, 26105.524999999958, 26105.574999999953, 26105.624999999956, 26105.674999999952, 26105.724999999955, 26105.824999999953, 26105.87499999995, 26105.924999999952, 26105.974999999948, 26106.074999999946, 26106.12499999995, 26106.174999999945, 26106.224999999948, 26106.324999999946, 26106.37499999994, 26106.424999999945, 26106.47499999994, 26106.57499999994, 26106.62499999994, 26106.674999999937, 26106.72499999994, 26106.774999999936, 26106.82499999994, 26106.874999999935, 26106.924999999937, 26106.974999999933, 26107.024999999936, 26107.07499999993, 26107.124999999935, 26107.17499999993, 26107.224999999933, 26107.27499999993, 26107.32499999993, 26107.374999999927, 26107.42499999993, 26107.474999999926, 26107.52499999993, 26107.574999999924, 26107.624999999927, 26107.674999999923, 26107.724999999926]",26105.125,,,26102.525,1,0,26101.0,lower,158,2025-11-02T20:38:00,false_breakout,2026-05-13T21:12:35.270440,"{'atr': {'enabled': True, 'normalization_factor': 1.0, 'period': 14}, 'classification': {'accumulation_bars': 1, 'failure_retrace_factor': 0.4, 'min_progress_factor': 1.0, 'retest_window': 10}, 'confirmation': {'closes_required': 1, 'delta_confirmation': False, 'delta_min_abs': 0.0, 'enabled': True, 'max_bars': 5}, 'early_detection': {'enabled': False, 'lower_timeframe': '1m', 'max_lead_minutes': 10, 'reference_timeframe': '1m', 'trigger': {'min_consecutive': 1, 'min_penetration': 0.0, 'type': 'close'}}, 'follow_through': {'observation_bars': 15}, 'mode': 'strict', 'post_balance_bars': 5, 'rotations': {'require_structural_rotation': False}, 'rotations_filter': {'min_directional_bias': 0.0, 'min_rotations': 0}, 'strength': {'delta_weight': 1.0, 'distance_from_vpoc_weight': 0.5, 'hvn_lvn_break_weight': 0.5, 'momentum_weight': 1.0, 'volatility_weight': 1.0, 'volume_spike_weight': 1.0}, 'strength_normalization': {'enabled': True, 'max_raw': 6.0, 'method': 'minmax', 'min_raw': 0.0, 'sigmoid_k': 1.0}, 'volatility_filter': {'enable_filter': False, 'max_compression_ratio': 1.2, 'min_compression_ratio': 0.4, 'min_stability_score': 0.3, 'soft_penalty': 0.35}}",159,26097.5,confirmed,,,,,,,,,,MNQ,False,,,,,,,,,balance_4,,,,unknown,,"{'delta_imbalance_score': 0.04356846473029046, 'distance_from_vpoc_score': 0.6121212121215649, 'hvn_lvn_break_score': 0.0, 'momentum_score': 0.30303030303030304, 'overall_strength_normalized': 0.24580053824437476, 'overall_strength_score': 1.4748032294662485, 'volatility_filter_pass': True, 'volatility_score': 0.5367965367965368, 'volume_spike_score': 0.2853473188483357}",,"['step1_structural_only', 'volatility_confirmed', 'confirmed_step2', 'false_breakout']",1m,0.2.0
1.1.0,bo_7_251,down,26072.25,9.0,18.0,508.0,4.446428571428571,"{'boundary_hold_bars': None, 'close_after_n_bars': 26054.25, 'failure_bars_from_breakout': None, 'failure_price': None, 'max_excursion': 24.0, 'max_excursion_bars': 13, 'post_breakout_volatility': 2.9833333333333334, 'post_breakout_volume_mean': 414.26666666666665, 'retracement_bars': 5, 'retracement_depth': 23.75, 'time_to_retest_boundary': None}",True,4.857142857142857,,26086.25,"[26077.275, 26078.52499999998, 26079.024999999972, 26079.774999999965, 26081.024999999943, 26081.524999999936, 26083.024999999914]",26077.25,"[26077.324999999997, 26077.375, 26077.424999999996, 26077.475, 26077.524999999994, 26077.574999999997, 26077.624999999993, 26077.674999999996, 26077.72499999999, 26077.774999999994, 26077.82499999999, 26077.874999999993, 26077.92499999999, 26077.97499999999, 26078.024999999987, 26078.07499999999, 26078.124999999985, 26078.17499999999, 26078.224999999984, 26078.274999999987, 26078.324999999983, 26078.374999999985, 26078.42499999998, 26078.474999999984, 26078.574999999983, 26078.624999999978, 26078.67499999998, 26078.724999999977, 26078.77499999998, 26078.824999999975, 26078.874999999978, 26078.924999999974, 26078.974999999977, 26079.074999999975, 26079.12499999997, 26079.174999999974, 26079.22499999997, 26079.274999999972, 26079.324999999968, 26079.37499999997, 26079.424999999967, 26079.47499999997, 26079.524999999965, 26079.574999999968, 26079.624999999964, 26079.674999999967, 26079.724999999962, 26079.82499999996, 26079.874999999964, 26079.92499999996, 26079.974999999962, 26080.024999999958, 26080.07499999996, 26080.124999999956, 26080.17499999996, 26080.224999999955, 26080.274999999958, 26080.324999999953, 26080.374999999956, 26080.424999999952, 26080.474999999955, 26080.52499999995, 26080.574999999953, 26080.62499999995, 26080.674999999952, 26080.724999999948, 26080.77499999995, 26080.824999999946, 26080.87499999995, 26080.924999999945, 26080.974999999948, 26081.074999999946, 26081.12499999994, 26081.174999999945, 26081.22499999994, 26081.274999999943, 26081.32499999994, 26081.37499999994, 26081.424999999937, 26081.47499999994, 26081.57499999994, 26081.624999999935, 26081.674999999937, 26081.724999999933, 26081.774999999936, 26081.82499999993, 26081.874999999935, 26081.92499999993, 26081.974999999933, 26082.02499999993, 26082.07499999993, 26082.124999999927, 26082.17499999993, 26082.224999999926, 26082.27499999993, 26082.324999999924, 26082.374999999927, 26082.424999999923, 26082.474999999926, 26082.52499999992, 26082.574999999924, 26082.62499999992, 26082.674999999923, 26082.72499999992, 26082.77499999992, 26082.824999999917, 26082.87499999992, 26082.924999999916, 26082.97499999992, 26083.074999999917, 26083.124999999913, 26083.174999999916, 26083.22499999991, 26083.274999999914, 26083.32499999991, 26083.374999999913, 26083.42499999991, 26083.47499999991, 26083.524999999907, 26083.57499999991, 26083.624999999905, 26083.67499999991, 26083.724999999904, 26083.774999999907, 26083.824999999903, 26083.874999999905, 26083.9249999999, 26083.974999999904, 26084.0249999999, 26084.074999999903, 26084.124999999898, 26084.1749999999, 26084.224999999897, 26084.2749999999, 26084.324999999895, 26084.374999999898, 26084.424999999894, 26084.474999999897]",26081.75,,,26078.52499999998,1,0,26077.25,lower,251,2025-11-02T22:11:00,false_breakout,2026-05-13T21:12:35.271443,"{'atr': {'enabled': True, 'normalization_factor': 1.0, 'period': 14}, 'classification': {'accumulation_bars': 1, 'failure_retrace_factor': 0.4, 'min_progress_factor': 1.0, 'retest_window': 10}, 'confirmation': {'closes_required': 1, 'delta_confirmation': False, 'delta_min_abs': 0.0, 'enabled': True, 'max_bars': 5}, 'early_detection': {'enabled': False, 'lower_timeframe': '1m', 'max_lead_minutes': 10, 'reference_timeframe': '1m', 'trigger': {'min_consecutive': 1, 'min_penetration': 0.0, 'type': 'close'}}, 'follow_through': {'observation_bars': 15}, 'mode': 'strict', 'post_balance_bars': 5, 'rotations': {'require_structural_rotation': False}, 'rotations_filter': {'min_directional_bias': 0.0, 'min_rotations': 0}, 'strength': {'delta_weight': 1.0, 'distance_from_vpoc_weight': 0.5, 'hvn_lvn_break_weight': 0.5, 'momentum_weight': 1.0, 'volatility_weight': 1.0, 'volume_spike_weight': 1.0}, 'strength_normalization': {'enabled': True, 'max_raw': 6.0, 'method': 'minmax', 'min_raw': 0.0, 'sigmoid_k': 1.0}, 'volatility_filter': {'enable_filter': False, 'max_compression_ratio': 1.2, 'min_compression_ratio': 0.4, 'min_stability_score': 0.3, 'soft_penalty': 0.35}}",252,26069.5,confirmed,,,,,,,,,,MNQ,False,,,,,,,,,balance_7,,,,unknown,,"{'delta_imbalance_score': 0.1569115815691158, 'distance_from_vpoc_score': 1.0, 'hvn_lvn_break_score': 0.0, 'momentum_score': 0.1111111111111111, 'overall_strength_normalized': 0.3108838808317829, 'overall_strength_score': 1.8653032849906974, 'volatility_filter_pass': True, 'volatility_score': 0.494047619047619, 'volume_spike_score': 0.6032329732628515}",,"['step1_structural_only', 'volatility_confirmed', 'confirmed_step2', 'false_breakout']",1m,0.2.0
1.1.0,bo_8_302,down,26068.5,6.25,-59.0,321.0,4.0,"{'boundary_hold_bars': None, 'close_after_n_bars': 26070.0, 'failure_bars_from_breakout': 3, 'failure_price': 26073.75, 'max_excursion': 5.75, 'max_excursion_bars': 0, 'post_breakout_volatility': 1.3666666666666667, 'post_breakout_volume_mean': 155.86666666666667, 'retracement_bars': 3, 'retracement_depth': 6.75, 'time_to_retest_boundary': 3}",True,3.732142857142857,,26079.0,"[26074.525, 26074.774999999994, 26075.77499999998]",26072.75,"[26074.574999999997, 26074.625, 26074.674999999996, 26074.725, 26074.824999999997, 26074.874999999993, 26074.924999999996, 26074.97499999999, 26075.024999999994, 26075.07499999999, 26075.124999999993, 26075.17499999999, 26075.22499999999, 26075.274999999987, 26075.32499999999, 26075.374999999985, 26075.42499999999, 26075.474999999984, 26075.524999999987, 26075.574999999983, 26075.624999999985, 26075.67499999998, 26075.724999999984, 26075.824999999983, 26075.874999999978, 26075.92499999998, 26075.974999999977, 26076.02499999998, 26076.074999999975, 26076.124999999978, 26076.174999999974, 26076.224999999977, 26076.274999999972, 26076.324999999975, 26076.37499999997, 26076.424999999974, 26076.47499999997, 26076.524999999972, 26076.574999999968, 26076.62499999997, 26076.674999999967, 26076.72499999997, 26076.774999999965, 26076.824999999968, 26076.874999999964, 26076.924999999967, 26076.974999999962, 26077.024999999965, 26077.07499999996, 26077.124999999964, 26077.17499999996, 26077.224999999962]",26075.875,,,26074.774999999994,1,0,26072.75,lower,302,2025-11-02T23:02:00,failed_follow_through,2026-05-13T21:12:35.271443,"{'atr': {'enabled': True, 'normalization_factor': 1.0, 'period': 14}, 'classification': {'accumulation_bars': 1, 'failure_retrace_factor': 0.4, 'min_progress_factor': 1.0, 'retest_window': 10}, 'confirmation': {'closes_required': 1, 'delta_confirmation': False, 'delta_min_abs': 0.0, 'enabled': True, 'max_bars': 5}, 'early_detection': {'enabled': False, 'lower_timeframe': '1m', 'max_lead_minutes': 10, 'reference_timeframe': '1m', 'trigger': {'min_consecutive': 1, 'min_penetration': 0.0, 'type': 'close'}}, 'follow_through': {'observation_bars': 15}, 'mode': 'strict', 'post_balance_bars': 5, 'rotations': {'require_structural_rotation': False}, 'rotations_filter': {'min_directional_bias': 0.0, 'min_rotations': 0}, 'strength': {'delta_weight': 1.0, 'distance_from_vpoc_weight': 0.5, 'hvn_lvn_break_weight': 0.5, 'momentum_weight': 1.0, 'volatility_weight': 1.0, 'volume_spike_weight': 1.0}, 'strength_normalization': {'enabled': True, 'max_raw': 6.0, 'method': 'minmax', 'min_raw': 0.0, 'sigmoid_k': 1.0}, 'volatility_filter': {'enable_filter': False, 'max_compression_ratio': 1.2, 'min_compression_ratio': 0.4, 'min_stability_score': 0.3, 'soft_penalty': 0.35}}",303,26067.0,confirmed,,,,,,,,,,MNQ,False,,,,,,,,,balance_8,,,,unknown,,"{'delta_imbalance_score': 0.4578713968957872, 'distance_from_vpoc_score': 1.0, 'hvn_lvn_break_score': 0.0, 'momentum_score': 0.04, 'overall_strength_normalized': 0.34478442838248835, 'overall_strength_score': 2.06870657029493, 'volatility_filter_pass': True, 'volatility_score': 0.64, 'volume_spike_score': 0.43083517339914273}",,"['step1_structural_only', 'volatility_confirmed', 'confirmed_step2', 'failed_follow_through']",1m,0.2.0
1.1.0,bo_11_378,down,26064.0,12.0,-44.0,482.0,5.053571428571429,"{'boundary_hold_bars': None, 'close_after_n_bars': 26073.5, 'failure_bars_from_breakout': 9, 'failure_price': 26077.0, 'max_excursion': 17.0, 'max_excursion_bars': 2, 'post_breakout_volatility': 2.433333333333333, 'post_breakout_volume_mean': 241.53333333333333, 'retracement_bars': 11, 'retracement_depth': 19.75, 'time_to_retest_boundary': 9}",True,5.0,,26087.75,"[26077.025, 26077.774999999987, 26080.024999999958, 26080.774999999943, 26082.02499999993]",26075.75,"[26077.074999999997, 26077.125, 26077.174999999996, 26077.225, 26077.274999999994, 26077.324999999997, 26077.374999999993, 26077.424999999996, 26077.47499999999, 26077.524999999994, 26077.57499999999, 26077.624999999993, 26077.67499999999, 26077.72499999999, 26077.82499999999, 26077.874999999985, 26077.92499999999, 26077.974999999984, 26078.024999999987, 26078.074999999983, 26078.124999999985, 26078.17499999998, 26078.224999999984, 26078.27499999998, 26078.324999999983, 26078.374999999978, 26078.42499999998, 26078.474999999977, 26078.52499999998, 26078.574999999975, 26078.624999999978, 26078.674999999974, 26078.724999999977, 26078.774999999972, 26078.824999999975, 26078.87499999997, 26078.924999999974, 26078.97499999997, 26079.024999999972, 26079.074999999968, 26079.12499999997, 26079.174999999967, 26079.22499999997, 26079.274999999965, 26079.324999999968, 26079.374999999964, 26079.424999999967, 26079.474999999962, 26079.524999999965, 26079.57499999996, 26079.624999999964, 26079.67499999996, 26079.724999999962, 26079.774999999958, 26079.82499999996, 26079.874999999956, 26079.92499999996, 26079.974999999955, 26080.074999999953, 26080.124999999956, 26080.174999999952, 26080.224999999955, 26080.27499999995, 26080.324999999953, 26080.37499999995, 26080.424999999952, 26080.474999999948, 26080.52499999995, 26080.574999999946, 26080.62499999995, 26080.674999999945, 26080.724999999948, 26080.824999999946, 26080.87499999994, 26080.924999999945, 26080.97499999994, 26081.024999999943, 26081.07499999994, 26081.12499999994, 26081.174999999937, 26081.22499999994, 26081.274999999936, 26081.32499999994, 26081.374999999935, 26081.424999999937, 26081.474999999933, 26081.524999999936, 26081.57499999993, 26081.624999999935, 26081.67499999993, 26081.724999999933, 26081.77499999993, 26081.82499999993, 26081.874999999927, 26081.92499999993, 26081.974999999926, 26082.074999999924, 26082.124999999927, 26082.174999999923, 26082.224999999926, 26082.27499999992, 26082.324999999924, 26082.37499999992, 26082.424999999923, 26082.47499999992, 26082.52499999992, 26082.574999999917, 26082.62499999992, 26082.674999999916, 26082.72499999992]",26081.75,,,26077.774999999987,1,0,26075.75,lower,378,2025-11-03T00:18:00,false_breakout,2026-05-13T21:12:35.272446,"{'atr': {'enabled': True, 'normalization_factor': 1.0, 'period': 14}, 'classification': {'accumulation_bars': 1, 'failure_retrace_factor': 0.4, 'min_progress_factor': 1.0, 'retest_window': 10}, 'confirmation': {'closes_required': 1, 'delta_confirmation': False, 'delta_min_abs': 0.0, 'enabled': True, 'max_bars': 5}, 'early_detection': {'enabled': False, 'lower_timeframe': '1m', 'max_lead_minutes': 10, 'reference_timeframe': '1m', 'trigger': {'min_consecutive': 1, 'min_penetration': 0.0, 'type': 'close'}}, 'follow_through': {'observation_bars': 15}, 'mode': 'strict', 'post_balance_bars': 5, 'rotations': {'require_structural_rotation': False}, 'rotations_filter': {'min_directional_bias': 0.0, 'min_rotations': 0}, 'strength': {'delta_weight': 1.0, 'distance_from_vpoc_weight': 0.5, 'hvn_lvn_break_weight': 0.5, 'momentum_weight': 1.0, 'volatility_weight': 1.0, 'volume_spike_weight': 1.0}, 'strength_normalization': {'enabled': True, 'max_raw': 6.0, 'method': 'minmax', 'min_raw': 0.0, 'sigmoid_k': 1.0}, 'volatility_filter': {'enable_filter': False, 'max_compression_ratio': 1.2, 'min_compression_ratio': 0.4, 'min_stability_score': 0.3, 'soft_penalty': 0.35}}",379,26065.5,confirmed,,,,,,,,,,MNQ,False,,,,,,,,,balance_11,,,,unknown,,"{'delta_imbalance_score': 0.3326133909287257, 'distance_from_vpoc_score': 1.0, 'hvn_lvn_break_score': 0.0, 'momentum_score': 0.10416666666666667, 'overall_strength_normalized': 0.3793343746785971, 'overall_strength_score': 2.2760062480715826, 'volatility_filter_pass': True, 'volatility_score': 0.4211309523809524, 'volume_spike_score': 0.9180952380952382}",,"['step1_structural_only', 'volatility_confirmed', 'confirmed_step2', 'false_breakout']",1m,0.2.0
1.1.0,bo_12_443,down,26048.5,6.75,-287.0,769.0,4.803571428571429,"{'boundary_hold_bars': None, 'close_after_n_bars': 26053.25, 'failure_bars_from_breakout': 11, 'failure_price': 26058.5, 'max_excursion': 20.5, 'max_excursion_bars': 4, 'post_breakout_volatility': 2.8833333333333333, 'post_breakout_volume_mean': 456.6, 'retracement_bars': 13, 'retracement_depth': 22.0, 'time_to_retest_boundary': 11}",True,5.339285714285714,,26065.0,"[26059.275, 26059.524999999994, 26060.024999999987, 26060.52499999998]",26058.25,"[26059.324999999997, 26059.375, 26059.424999999996, 26059.475, 26059.574999999997, 26059.624999999993, 26059.674999999996, 26059.72499999999, 26059.774999999994, 26059.82499999999, 26059.874999999993, 26059.92499999999, 26059.97499999999, 26060.07499999999, 26060.124999999985, 26060.17499999999, 26060.224999999984, 26060.274999999987, 26060.324999999983, 26060.374999999985, 26060.42499999998, 26060.474999999984, 26060.574999999983, 26060.624999999978, 26060.67499999998, 26060.724999999977, 26060.77499999998, 26060.824999999975, 26060.874999999978, 26060.924999999974, 26060.974999999977, 26061.024999999972, 26061.074999999975, 26061.12499999997, 26061.174999999974, 26061.22499999997, 26061.274999999972, 26061.324999999968, 26061.37499999997, 26061.424999999967, 26061.47499999997, 26061.524999999965, 26061.574999999968, 26061.624999999964, 26061.674999999967, 26061.724999999962, 26061.774999999965, 26061.82499999996, 26061.874999999964, 26061.92499999996, 26061.974999999962, 26062.024999999958, 26062.07499999996, 26062.124999999956, 26062.17499999996, 26062.224999999955, 26062.274999999958, 26062.324999999953, 26062.374999999956, 26062.424999999952, 26062.474999999955, 26062.52499999995, 26062.574999999953, 26062.62499999995, 26062.674999999952, 26062.724999999948, 26062.77499999995, 26062.824999999946, 26062.87499999995, 26062.924999999945, 26062.974999999948, 26063.024999999943, 26063.074999999946, 26063.12499999994, 26063.174999999945, 26063.22499999994, 26063.274999999943, 26063.32499999994, 26063.37499999994, 26063.424999999937, 26063.47499999994, 26063.524999999936, 26063.57499999994, 26063.624999999935, 26063.674999999937, 26063.724999999933, 26063.774999999936, 26063.82499999993, 26063.874999999935, 26063.92499999993, 26063.974999999933, 26064.02499999993, 26064.07499999993, 26064.124999999927, 26064.17499999993, 26064.224999999926, 26064.27499999993, 26064.324999999924, 26064.374999999927, 26064.424999999923, 26064.474999999926, 26064.52499999992, 26064.574999999924, 26064.62499999992, 26064.674999999923, 26064.72499999992, 26064.77499999992, 26064.824999999917, 26064.87499999992, 26064.924999999916, 26064.97499999992]",26061.625,,,26059.275,1,0,26058.25,lower,443,2025-11-03T01:23:00,false_breakout,2026-05-13T21:12:35.272446,"{'atr': {'enabled': True, 'normalization_factor': 1.0, 'period': 14}, 'classification': {'accumulation_bars': 1, 'failure_retrace_factor': 0.4, 'min_progress_factor': 1.0, 'retest_window': 10}, 'confirmation': {'closes_required': 1, 'delta_confirmation': False, 'delta_min_abs': 0.0, 'enabled': True, 'max_bars': 5}, 'early_detection': {'enabled': False, 'lower_timeframe': '1m', 'max_lead_minutes': 10, 'reference_timeframe': '1m', 'trigger': {'min_consecutive': 1, 'min_penetration': 0.0, 'type': 'close'}}, 'follow_through': {'observation_bars': 15}, 'mode': 'strict', 'post_balance_bars': 5, 'rotations': {'require_structural_rotation': False}, 'rotations_filter': {'min_directional_bias': 0.0, 'min_rotations': 0}, 'strength': {'delta_weight': 1.0, 'distance_from_vpoc_weight': 0.5, 'hvn_lvn_break_weight': 0.5, 'momentum_weight': 1.0, 'volatility_weight': 1.0, 'volume_spike_weight': 1.0}, 'strength_normalization': {'enabled': True, 'max_raw': 6.0, 'method': 'minmax', 'min_raw': 0.0, 'sigmoid_k': 1.0}, 'volatility_filter': {'enable_filter': False, 'max_compression_ratio': 1.2, 'min_compression_ratio': 0.4, 'min_stability_score': 0.3, 'soft_penalty': 0.35}}",444,26047.0,confirmed,,,,,,,,,,MNQ,False,,,,,,,,,balance_12,,,,unknown,,"{'delta_imbalance_score': 1.0, 'distance_from_vpoc_score': 1.0, 'hvn_lvn_break_score': 0.0, 'momentum_score': 0.8518518518518519, 'overall_strength_normalized': 0.657133840712462, 'overall_strength_score': 3.9428030442747715, 'volatility_filter_pass': True, 'volatility_score': 0.7116402116402116, 'volume_spike_score': 0.8793109807827082}",,"['step1_structural_only', 'volatility_confirmed', 'confirmed_step2', 'false_breakout']",1m,0.2.0
